"Date","Country_Region","Confirmed","Deaths","Daily_Cases","Daily_Deaths"
"2020-09-23",Bahrain,67014,231,612,4
"2020-09-23",Bangladesh,353844,5044,1666,37
"2020-09-23",Barbados,189,7,0,0
"2020-09-23",Belarus,76357,796,253,5
"2020-09-23",Belgium,106887,9959,1661,4
"2020-09-23",Belize,1706,22,71,1
"2020-09-23",Benin,2325,40,31,0
"2020-09-23",Bhutan,261,0,0,0
"2020-09-23",Bolivia,131990,7731,537,38
"2020-09-23",Bosnia and Herzegovina,26081,790,344,12
"2020-09-23",Botswana,2567,13,0,0
"2020-09-23",Brazil,4591364,138105,0,0
"2020-09-23",Brunei,145,3,0,0
"2020-09-23",Bulgaria,19283,779,160,12
"2020-09-23",Burkina Faso,1929,56,22,0
"2020-09-23",Burma,7827,133,868,17
"2020-09-23",Burundi,476,1,2,0
"2020-09-23",Cabo Verde,5412,54,75,2
"2020-09-23",Cambodia,275,0,0,0
"2020-09-23",Cameroon,20690,416,92,0
"2020-09-23",Canada,149939,9317,1084,8
"2020-09-23",Central African Republic,4802,62,0,0
"2020-09-23",Chad,1164,82,9,1
"2020-09-23",Chile,449903,12345,1380,24
"2020-09-23",China,90409,4738,10,1
"2020-09-23",Colombia,784268,24746,6731,349
"2020-09-23",Comoros,470,7,0,0
"2020-09-23",Congo (Brazzaville),5005,89,3,0
"2020-09-23",Congo (Kinshasa),10537,271,14,0
"2020-09-23",Costa Rica,68059,781,1370,21
"2020-09-23",Cote d'Ivoire,19430,120,87,0
"2020-09-23",Croatia,15340,257,204,2
"2020-09-23",Cuba,5270,118,48,1
"2020-09-23",Cyprus,1654,22,36,0
"2020-09-23",Czechia,55464,555,2306,24
"2020-09-23",Denmark,24822,643,561,2
"2020-09-23",Diamond Princess,712,13,0,0
"2020-09-23",Djibouti,5407,61,0,0
"2020-09-23",Dominica,24,0,0,0
"2020-09-23",Dominican Republic,109737,2074,468,10
"2020-09-23",Ecuador,129892,11171,2249,45
"2020-09-23",Egypt,102375,5822,121,16
"2020-09-23",El Salvador,27954,819,0,5
"2020-09-23",Equatorial Guinea,5018,83,0,0
"2020-09-23",Eritrea,364,0,0,0
"2020-09-23",Estonia,3033,64,57,0
"2020-09-23",Eswatini,5343,108,36,2
"2020-09-23",Ethiopia,71083,1141,661,14
"2020-09-23",Fiji,32,2,0,0
"2020-09-23",Finland,9288,343,93,2
"2020-09-23",France,522414,31478,13291,48
"2020-09-23",Gabon,8716,54,12,0
"2020-09-23",Gambia,3542,110,2,0
"2020-09-23",Georgia,4140,25,227,2
"2020-09-23",Germany,279025,9423,1613,18
"2020-09-23",Ghana,46153,299,91,2
"2020-09-23",Greece,16286,357,358,5
"2020-09-23",Grenada,24,0,0,0
"2020-09-23",Guatemala,87442,3154,819,17
"2020-09-23",Guinea,10434,65,47,0
"2020-09-23",Guinea-Bissau,2324,39,0,0
"2020-09-23",Guyana,2535,69,98,2
"2020-09-23",Haiti,8624,221,0,0
"2020-09-23",Holy See,12,0,0,0
"2020-09-23",Honduras,72675,2222,369,16
"2020-09-23",Hungary,20450,702,951,8
"2020-09-23",Iceland,2476,10,57,0
"2020-09-23",India,5732518,91149,86508,1129
"2020-09-23",Indonesia,257388,9977,4465,140
"2020-09-23",Iran,432798,24840,3605,184
"2020-09-23",Iraq,332635,8754,5055,72
"2020-09-23",Ireland,33675,1794,231,2
"2020-09-23",Israel,206263,1385,7125,25
"2020-09-23",Italy,302537,35758,1640,20
"2020-09-23",Jamaica,5395,76,125,1
"2020-09-23",Japan,80009,1525,236,6
"2020-09-23",Jordan,6042,35,363,2
"2020-09-23",Kazakhstan,138982,2044,440,28
"2020-09-23",Kenya,37348,664,130,5
"2020-09-23","Korea, South",23341,393,125,5
"2020-09-23",Kosovo,15270,616,62,1
"2020-09-23",Kuwait,101299,590,616,2
"2020-09-23",Kyrgyzstan,45630,1063,88,0
"2020-09-23",Laos,23,0,0,0
"2020-09-23",Latvia,1572,36,12,0
"2020-09-23",Lebanon,31792,328,940,13
"2020-09-23",Lesotho,1507,35,83,2
"2020-09-23",Liberia,1337,82,1,0
"2020-09-23",Libya,30097,469,651,9
"2020-09-23",Liechtenstein,116,1,1,0
"2020-09-23",Lithuania,3927,72,73,1
"2020-09-23",Luxembourg,8090,124,74,0
"2020-09-23",MS Zaandam,9,2,0,0
"2020-09-23",Madagascar,16167,226,31,0
"2020-09-23",Malawi,5746,179,7,0
"2020-09-23",Malaysia,10505,133,147,3
"2020-09-23",Maldives,9885,34,67,0
"2020-09-23",Mali,3034,130,4,1
"2020-09-23",Malta,2856,25,42,2
"2020-09-23",Marshall Islands,0,0,0,0
"2020-09-23",Mauritania,7425,161,22,0
"2020-09-23",Mauritius,367,10,0,0
"2020-09-23",Mexico,710049,74949,4786,601
"2020-09-23",Micronesia,0,0,0,0
"2020-09-23",Moldova,48232,1244,786,14
"2020-09-23",Monaco,199,1,2,0
"2020-09-23",Mongolia,313,0,0,0
"2020-09-23",Montenegro,9428,151,290,5
"2020-09-23",Morocco,107743,1918,2397,29
"2020-09-23",Mozambique,7262,49,148,4
"2020-09-23",Namibia,10663,117,56,1
"2020-09-23",Nepal,67804,436,1172,7
"2020-09-23",Netherlands,105304,6344,2460,6
"2020-09-23",New Zealand,1827,25,3,0
"2020-09-23",Nicaragua,5073,149,0,0
"2020-09-23",Niger,1193,69,0,0
"2020-09-23",Nigeria,57724,1102,111,2
"2020-09-23",North Macedonia,17049,710,182,5
"2020-09-23",Norway,13277,267,124,0
"2020-09-23",Oman,95339,875,628,10
"2020-09-23",Pakistan,308217,6437,799,5
"2020-09-23",Panama,107990,2291,706,6
"2020-09-23",Papua New Guinea,527,7,0,0
"2020-09-23",Paraguay,35571,727,743,22
"2020-09-23",Peru,776546,31568,7651,199
"2020-09-23",Philippines,294591,5091,2802,42
"2020-09-23",Poland,81673,2344,974,28
"2020-09-23",Portugal,70465,1928,802,3
"2020-09-23",Qatar,124175,212,258,1
"2020-09-23",Romania,116415,4550,1767,47
"2020-09-23",Russia,1117487,19720,6330,145
"2020-09-23",Rwanda,4779,27,41,0
"2020-09-23",Saint Kitts and Nevis,19,0,0,0
"2020-09-23",Saint Lucia,27,0,0,0
"2020-09-23",Saint Vincent and the Grenadines,64,0,0,0
"2020-09-23",Samoa,0,0,0,0
"2020-09-23",San Marino,723,42,0,0
"2020-09-23",Sao Tome and Principe,908,15,0,0
"2020-09-23",Saudi Arabia,331359,4569,561,27
"2020-09-23",Senegal,14795,303,36,1
"2020-09-23",Serbia,33080,744,81,1
"2020-09-23",Seychelles,143,0,0,0
"2020-09-23",Sierra Leone,2183,72,9,0
"2020-09-23",Singapore,57639,27,12,0
"2020-09-23",Slovakia,7269,41,338,1
"2020-09-23",Slovenia,4694,143,136,1
"2020-09-23",Solomon Islands,0,0,0,0
"2020-09-23",Somalia,3465,98,0,0
"2020-09-23",South Africa,665188,16206,1906,88
"2020-09-23",South Sudan,2664,49,4,0
"2020-09-23",Spain,693556,31034,11289,130
"2020-09-23",Sri Lanka,3324,13,11,0
"2020-09-23",Sudan,13578,836,0,0
"2020-09-23",Suriname,4779,101,20,1
"2020-09-23",Sweden,89756,5876,320,11
"2020-09-23",Switzerland,51101,2060,437,6
"2020-09-23",Syria,3924,181,47,3
"2020-09-23",Taiwan,509,7,0,0
"2020-09-23",Tajikistan,9475,74,43,1
"2020-09-23",Tanzania,509,21,0,0
"2020-09-23",Thailand,3516,59,2,0
"2020-09-23",Timor-Leste,27,0,0,0
"2020-09-23",Togo,1701,41,18,0
"2020-09-23",Trinidad and Tobago,4136,67,110,2
"2020-09-23",Tunisia,12479,174,1219,10
"2020-09-23",Turkey,308069,7711,1767,72
"2020-09-23",US,6941695,202051,39072,1055
"2020-09-23",Uganda,6879,69,167,5
"2020-09-23",Ukraine,189488,3784,3598,68
"2020-09-23",United Arab Emirates,87530,406,1083,1
"2020-09-23",United Kingdom,412247,41951,6187,37
"2020-09-23",Uruguay,1946,47,12,1
"2020-09-23",Uzbekistan,53275,444,590,2
"2020-09-23",Vanuatu,0,0,0,0
"2020-09-23",Venezuela,69439,574,986,10
"2020-09-23",Vietnam,1069,35,1,0
"2020-09-23",West Bank and Gaza,37083,272,503,3
"2020-09-23",Yemen,2029,586,1,0
"2020-09-23",Zambia,14443,332,54,1
"2020-09-23",Zimbabwe,7725,227,14,1
"2020-09-24",Afghanistan,39170,1453,25,5
"2020-09-24",Albania,12921,370,134,0
"2020-09-24",Algeria,50579,1703,179,5
"2020-09-24",Andorra,1753,53,0,0
"2020-09-24",Angola,4475,162,112,3
"2020-09-24",Antigua and Barbuda,97,3,0,0
"2020-09-24",Argentina,678266,14766,13467,390
"2020-09-24",Armenia,48251,945,374,3
"2020-09-24",Australia,27000,869,20,8
"2020-09-24",Austria,40816,783,832,6
"2020-09-24",Azerbaijan,39686,581,162,1
"2020-09-24",Bahamas,3699,86,81,6
"2020-09-24",Bahrain,67701,231,687,0
"2020-09-24",Bangladesh,355384,5072,1540,28
"2020-09-24",Barbados,189,7,0,0
"2020-09-24",Belarus,76651,802,294,6
"2020-09-24",Belgium,108768,9965,1881,6
"2020-09-24",Belize,1706,22,0,0
"2020-09-24",Benin,2325,40,0,0
"2020-09-24",Bhutan,263,0,2,0
"2020-09-24",Bolivia,132618,7765,628,34
"2020-09-24",Bosnia and Herzegovina,26316,802,235,12
"2020-09-24",Botswana,2921,16,354,3
"2020-09-24",Brazil,4657702,139808,66338,1703
"2020-09-24",Brunei,146,3,1,0
"2020-09-24",Bulgaria,19573,785,290,6
"2020-09-24",Burkina Faso,1950,56,21,0
"2020-09-24",Burma,8515,155,688,22
"2020-09-24",Burundi,477,1,1,0
"2020-09-24",Cabo Verde,5479,55,67,1
"2020-09-24",Cambodia,275,0,0,0
"2020-09-24",Cameroon,20712,418,22,2
"2020-09-24",Canada,151087,9325,1148,8
"2020-09-24",Central African Republic,4804,62,2,0
"2020-09-24",Chad,1171,82,7,0
"2020-09-24",Chile,451634,12469,1731,124
"2020-09-24",China,90424,4738,15,0
"2020-09-24",Colombia,790823,24746,6555,0
"2020-09-24",Comoros,474,7,4,0
"2020-09-24",Congo (Brazzaville),5005,89,0,0
"2020-09-24",Congo (Kinshasa),10555,271,18,0
"2020-09-24",Costa Rica,69459,795,1400,14
"2020-09-24",Cote d'Ivoire,19501,120,71,0
"2020-09-24",Croatia,15572,261,232,4
"2020-09-24",Cuba,5310,118,40,0
"2020-09-24",Cyprus,1663,22,9,0
"2020-09-24",Czechia,58374,567,2910,12
"2020-09-24",Denmark,25385,645,563,2
"2020-09-24",Diamond Princess,712,13,0,0
"2020-09-24",Djibouti,5407,61,0,0
"2020-09-24",Dominica,24,0,0,0
"2020-09-24",Dominican Republic,110122,2076,385,2
"2020-09-24",Ecuador,131146,11213,1254,42
"2020-09-24",Egypt,102513,5835,138,13
"2020-09-24",El Salvador,28201,823,247,4
"2020-09-24",Equatorial Guinea,5018,83,0,0
"2020-09-24",Eritrea,369,0,5,0
"2020-09-24",Estonia,3076,64,43,0
"2020-09-24",Eswatini,5375,108,32,0
"2020-09-24",Ethiopia,71687,1148,604,7
"2020-09-24",Fiji,32,2,0,0
"2020-09-24",Finland,9379,343,91,0
"2020-09-24",France,538264,31524,15850,46
"2020-09-24",Gabon,8716,54,0,0
"2020-09-24",Gambia,3552,110,10,0
"2020-09-24",Georgia,4399,26,259,1
"2020-09-24",Germany,281346,9436,2321,13
"2020-09-24",Ghana,46222,299,69,0
"2020-09-24",Greece,16627,366,341,9
"2020-09-24",Grenada,24,0,0,0
"2020-09-24",Guatemala,87933,3170,491,16
"2020-09-24",Guinea,10434,65,0,0
"2020-09-24",Guinea-Bissau,2324,39,0,0
"2020-09-24",Guyana,2579,71,44,2
"2020-09-24",Haiti,8646,225,22,4
"2020-09-24",Holy See,12,0,0,0
"2020-09-24",Honduras,73193,2249,518,27
"2020-09-24",Hungary,21200,709,750,7
"2020-09-24",Iceland,2512,10,36,0
"2020-09-24",India,5818570,92290,86052,1141
"2020-09-24",Indonesia,262022,10105,4634,128
"2020-09-24",Iran,436319,25015,3521,175
"2020-09-24",Iraq,337106,8799,4471,45
"2020-09-24",Ireland,33994,1797,319,3
"2020-09-24",Israel,214497,1416,8234,31
"2020-09-24",Italy,304323,35781,1786,23
"2020-09-24",Jamaica,5588,77,193,1
"2020-09-24",Japan,80490,1540,481,15
"2020-09-24",Jordan,6591,36,549,1
"2020-09-24",Kazakhstan,139289,2045,307,1
"2020-09-24",Kenya,37489,669,141,5
"2020-09-24","Korea, South",23455,395,114,2
"2020-09-24",Kosovo,15333,616,63,0
"2020-09-24",Kuwait,101851,592,552,2
"2020-09-24",Kyrgyzstan,45757,1063,127,0
"2020-09-24",Laos,23,0,0,0
"2020-09-24",Latvia,1594,36,22,0
"2020-09-24",Lebanon,32819,329,1027,1
"2020-09-24",Lesotho,1554,35,47,0
"2020-09-24",Liberia,1338,82,1,0
"2020-09-24",Libya,30632,474,535,5
"2020-09-24",Liechtenstein,116,1,0,0
"2020-09-24",Lithuania,4065,74,138,2
"2020-09-24",Luxembourg,8158,124,68,0
"2020-09-24",MS Zaandam,9,2,0,0
"2020-09-24",Madagascar,16191,227,24,1
"2020-09-24",Malawi,5747,179,1,0
"2020-09-24",Malaysia,10576,133,71,0
"2020-09-24",Maldives,9939,34,54,0
"2020-09-24",Mali,3041,130,7,0
"2020-09-24",Malta,2898,27,42,2
"2020-09-24",Marshall Islands,0,0,0,0
"2020-09-24",Mauritania,7433,161,8,0
"2020-09-24",Mauritius,367,10,0,0
"2020-09-24",Mexico,715457,75439,5408,490
"2020-09-24",Micronesia,0,0,0,0
"2020-09-24",Moldova,48953,1252,721,8
"2020-09-24",Monaco,205,1,6,0
"2020-09-24",Mongolia,313,0,0,0
"2020-09-24",Montenegro,9717,154,289,3
"2020-09-24",Morocco,110099,1956,2356,38
"2020-09-24",Mozambique,7399,51,137,2
"2020-09-24",Namibia,10740,119,77,2
"2020-09-24",Nepal,69301,453,1497,17
"2020-09-24",Netherlands,107899,6361,2595,17
"2020-09-24",New Zealand,1829,25,2,0
"2020-09-24",Nicaragua,5073,149,0,0
"2020-09-24",Niger,1194,69,1,0
"2020-09-24",Nigeria,57849,1102,125,0
"2020-09-24",North Macedonia,17200,712,151,2
"2020-09-24",Norway,13406,270,129,3
"2020-09-24",Oman,95907,885,568,10
"2020-09-24",Pakistan,309015,6444,798,7
"2020-09-24",Panama,108726,2297,736,6
"2020-09-24",Papua New Guinea,531,7,4,0
"2020-09-24",Paraguay,36404,743,833,16
"2020-09-24",Peru,782695,31870,6149,302
"2020-09-24",Philippines,296755,5127,2164,36
"2020-09-24",Poland,82809,2369,1136,25
"2020-09-24",Portugal,71156,1931,691,3
"2020-09-24",Qatar,124425,212,250,0
"2020-09-24",Romania,118054,4591,1639,41
"2020-09-24",Russia,1123976,19867,6489,147
"2020-09-24",Rwanda,4789,27,10,0
"2020-09-24",Saint Kitts and Nevis,19,0,0,0
"2020-09-24",Saint Lucia,27,0,0,0
"2020-09-24",Saint Vincent and the Grenadines,64,0,0,0
"2020-09-24",Samoa,0,0,0,0
"2020-09-24",San Marino,727,42,4,0
"2020-09-24",Sao Tome and Principe,910,15,2,0
"2020-09-24",Saudi Arabia,331857,4599,498,30
"2020-09-24",Senegal,14816,304,21,1
"2020-09-24",Serbia,33163,745,83,1
"2020-09-24",Seychelles,143,0,0,0
"2020-09-24",Sierra Leone,2188,72,5,0
"2020-09-24",Singapore,57654,27,15,0
"2020-09-24",Slovakia,7629,41,360,0
"2020-09-24",Slovenia,4816,145,122,2
"2020-09-24",Solomon Islands,0,0,0,0
"2020-09-24",Somalia,3465,98,0,0
"2020-09-24",South Africa,667049,16283,1861,77
"2020-09-24",South Sudan,2669,49,5,0
"2020-09-24",Spain,704209,31118,10653,84
"2020-09-24",Sri Lanka,3333,13,9,0
"2020-09-24",Sudan,13592,836,14,0
"2020-09-24",Suriname,4789,102,10,1
"2020-09-24",Sweden,90289,5878,533,2
"2020-09-24",Switzerland,51492,2061,391,1
"2020-09-24",Syria,3966,183,42,2
"2020-09-24",Taiwan,509,7,0,0
"2020-09-24",Tajikistan,9520,74,45,0
"2020-09-24",Tanzania,509,21,0,0
"2020-09-24",Thailand,3519,59,3,0
"2020-09-24",Timor-Leste,27,0,0,0
"2020-09-24",Togo,1707,44,6,3
"2020-09-24",Trinidad and Tobago,4235,67,99,0
"2020-09-24",Tunisia,13305,180,826,6
"2020-09-24",Turkey,309790,7785,1721,74
"2020-09-24",US,6988798,202958,47103,907
"2020-09-24",Uganda,7064,70,185,1
"2020-09-24",Ukraine,192966,3838,3478,54
"2020-09-24",United Arab Emirates,88532,407,1002,1
"2020-09-24",United Kingdom,418891,41991,6644,40
"2020-09-24",Uruguay,1959,47,13,0
"2020-09-24",Uzbekistan,53834,446,559,2
"2020-09-24",Vanuatu,0,0,0,0
"2020-09-24",Venezuela,70406,581,967,7
"2020-09-24",Vietnam,1069,35,0,0
"2020-09-24",West Bank and Gaza,37591,274,508,2
"2020-09-24",Yemen,2029,586,0,0
"2020-09-24",Zambia,14491,332,48,0
"2020-09-24",Zimbabwe,7752,227,27,0
"2020-09-25",Afghanistan,39186,1453,16,0
"2020-09-25",Albania,13045,373,124,3
"2020-09-25",Algeria,50754,1707,175,4
"2020-09-25",Andorra,1836,53,83,0
"2020-09-25",Angola,4590,167,115,5
"2020-09-25",Antigua and Barbuda,98,3,1,0
"2020-09-25",Argentina,691235,15208,12969,442
"2020-09-25",Armenia,48643,947,392,2
"2020-09-25",Australia,27016,870,16,1
"2020-09-25",Austria,41500,786,684,3
"2020-09-25",Azerbaijan,39787,583,101,2
"2020-09-25",Bahamas,3790,89,91,3
"2020-09-25",Bahrain,68190,236,489,5
"2020-09-25",Bangladesh,356767,5093,1383,21
"2020-09-25",Barbados,190,7,1,0
"2020-09-25",Belarus,76957,807,306,5
"2020-09-25",Belgium,110976,9969,2208,4
"2020-09-25",Belize,1808,23,102,1
"2020-09-25",Benin,2325,40,0,0
"2020-09-25",Bhutan,263,0,0,0
"2020-09-25",Bolivia,133222,7800,604,35
"2020-09-25",Bosnia and Herzegovina,26564,808,248,6
"2020-09-25",Botswana,2921,16,0,0
"2020-09-25",Brazil,4689613,140537,31911,729
"2020-09-25",Brunei,146,3,0,0
"2020-09-25",Bulgaria,19828,789,255,4
"2020-09-25",Burkina Faso,1962,56,12,0
"2020-09-25",Burma,9112,174,597,19
"2020-09-25",Burundi,483,1,6,0
"2020-09-25",Cabo Verde,5628,55,149,0
"2020-09-25",Cambodia,275,0,0,0
"2020-09-25",Cameroon,20712,418,0,0
"2020-09-25",Canada,152717,9332,1630,7
"2020-09-25",Central African Republic,4806,62,2,0
"2020-09-25",Chad,1175,83,4,1
"2020-09-25",Chile,453868,12527,2234,58
"2020-09-25",China,90441,4739,17,1
"2020-09-25",Colombia,798317,25103,7494,357
"2020-09-25",Comoros,474,7,0,0
"2020-09-25",Congo (Brazzaville),5005,89,0,0
"2020-09-25",Congo (Kinshasa),10578,271,23,0
"2020-09-25",Costa Rica,70816,812,1357,17
"2020-09-25",Cote d'Ivoire,19556,120,55,0
"2020-09-25",Croatia,15795,266,223,5
"2020-09-25",Cuba,5350,118,40,0
"2020-09-25",Cyprus,1671,22,8,0
"2020-09-25",Czechia,61318,581,2944,14
"2020-09-25",Denmark,26066,647,681,2
"2020-09-25",Diamond Princess,712,13,0,0
"2020-09-25",Djibouti,5409,61,2,0
"2020-09-25",Dominica,24,0,0,0
"2020-09-25",Dominican Republic,110597,2087,475,11
"2020-09-25",Ecuador,132475,11236,1329,23
"2020-09-25",Egypt,102625,5853,112,18
"2020-09-25",El Salvador,28415,826,214,3
"2020-09-25",Equatorial Guinea,5018,83,0,0
"2020-09-25",Eritrea,369,0,0,0
"2020-09-25",Estonia,3118,64,42,0
"2020-09-25",Eswatini,5399,108,24,0
"2020-09-25",Ethiopia,72173,1155,486,7
"2020-09-25",Fiji,32,2,0,0
"2020-09-25",Finland,9484,343,105,0
"2020-09-25",France,554368,31675,16104,151
"2020-09-25",Gabon,8728,54,12,0
"2020-09-25",Gambia,3555,110,3,0
"2020-09-25",Georgia,4664,27,265,1
"2020-09-25",Germany,283712,9451,2366,15
"2020-09-25",Ghana,46222,299,0,0
"2020-09-25",Greece,16913,369,286,3
"2020-09-25",Grenada,24,0,0,0
"2020-09-25",Guatemala,88878,3186,945,16
"2020-09-25",Guinea,10478,65,44,0
"2020-09-25",Guinea-Bissau,2324,39,0,0
"2020-09-25",Guyana,2709,73,130,2
"2020-09-25",Haiti,8646,225,0,0
"2020-09-25",Holy See,12,0,0,0
"2020-09-25",Honduras,73840,2271,647,22
"2020-09-25",Hungary,22127,718,927,9
"2020-09-25",Iceland,2561,10,49,0
"2020-09-25",India,5903932,93379,85362,1089
"2020-09-25",Indonesia,266845,10218,4823,113
"2020-09-25",Iran,439882,25222,3563,207
"2020-09-25",Iraq,341699,8867,4593,68
"2020-09-25",Ireland,34315,1797,321,0
"2020-09-25",Israel,222887,1446,8390,30
"2020-09-25",Italy,306235,35801,1912,20
"2020-09-25",Jamaica,5723,80,135,3
"2020-09-25",Japan,81054,1544,564,4
"2020-09-25",Jordan,7211,39,620,3
"2020-09-25",Kazakhstan,139581,2046,292,1
"2020-09-25",Kenya,37707,682,218,13
"2020-09-25","Korea, South",23516,399,61,4
"2020-09-25",Kosovo,15379,617,46,1
"2020-09-25",Kuwait,102441,595,590,3
"2020-09-25",Kyrgyzstan,45932,1063,175,0
"2020-09-25",Laos,23,0,0,0
"2020-09-25",Latvia,1625,36,31,0
"2020-09-25",Lebanon,33962,333,1143,4
"2020-09-25",Lesotho,1558,35,4,0
"2020-09-25",Liberia,1338,82,0,0
"2020-09-25",Libya,31290,491,658,17
"2020-09-25",Liechtenstein,117,1,1,0
"2020-09-25",Lithuania,4179,74,114,0
"2020-09-25",Luxembourg,8233,124,75,0
"2020-09-25",MS Zaandam,9,2,0,0
"2020-09-25",Madagascar,16221,228,30,1
"2020-09-25",Malawi,5764,179,17,0
"2020-09-25",Malaysia,10687,133,111,0
"2020-09-25",Maldives,10014,34,75,0
"2020-09-25",Mali,3064,130,23,0
"2020-09-25",Malta,2929,29,31,2
"2020-09-25",Marshall Islands,0,0,0,0
"2020-09-25",Mauritania,7457,161,24,0
"2020-09-25",Mauritius,367,10,0,0
"2020-09-25",Mexico,720858,75844,5401,405
"2020-09-25",Micronesia,0,0,0,0
"2020-09-25",Moldova,49666,1264,713,12
"2020-09-25",Monaco,208,2,3,1
"2020-09-25",Mongolia,313,0,0,0
"2020-09-25",Montenegro,9962,155,245,1
"2020-09-25",Morocco,112522,1998,2423,42
"2020-09-25",Mozambique,7589,53,190,2
"2020-09-25",Namibia,10835,119,95,0
"2020-09-25",Nepal,70614,459,1313,6
"2020-09-25",Netherlands,110758,6377,2859,16
"2020-09-25",New Zealand,1831,25,2,0
"2020-09-25",Nicaragua,5073,149,0,0
"2020-09-25",Niger,1194,69,0,0
"2020-09-25",Nigeria,58062,1103,213,1
"2020-09-25",North Macedonia,17343,721,143,9
"2020-09-25",Norway,13545,270,139,0
"2020-09-25",Oman,95907,885,0,0
"2020-09-25",Pakistan,309581,6451,566,7
"2020-09-25",Panama,109431,2311,705,14
"2020-09-25",Papua New Guinea,532,7,1,0
"2020-09-25",Paraguay,37226,761,822,18
"2020-09-25",Peru,794584,32037,11889,167
"2020-09-25",Philippines,299361,5196,2606,69
"2020-09-25",Poland,84396,2392,1587,23
"2020-09-25",Portugal,72055,1936,899,5
"2020-09-25",Qatar,124650,212,225,0
"2020-09-25",Romania,119683,4633,1629,42
"2020-09-25",Russia,1131088,19973,7112,106
"2020-09-25",Rwanda,4798,29,9,2
"2020-09-25",Saint Kitts and Nevis,19,0,0,0
"2020-09-25",Saint Lucia,27,0,0,0
"2020-09-25",Saint Vincent and the Grenadines,64,0,0,0
"2020-09-25",Samoa,0,0,0,0
"2020-09-25",San Marino,727,42,0,0
"2020-09-25",Sao Tome and Principe,911,15,1,0
"2020-09-25",Saudi Arabia,332329,4625,472,26
"2020-09-25",Senegal,14839,304,23,0
"2020-09-25",Serbia,33238,746,75,1
"2020-09-25",Seychelles,143,0,0,0
"2020-09-25",Sierra Leone,2199,72,11,0
"2020-09-25",Singapore,57665,27,11,0
"2020-09-25",Slovakia,8048,41,419,0
"2020-09-25",Slovenia,5007,145,191,0
"2020-09-25",Solomon Islands,0,0,0,0
"2020-09-25",Somalia,3465,98,0,0
"2020-09-25",South Africa,668529,16312,1480,29
"2020-09-25",South Sudan,2676,49,7,0
"2020-09-25",Spain,716481,31232,12272,114
"2020-09-25",Sri Lanka,3345,13,12,0
"2020-09-25",Sudan,13604,836,12,0
"2020-09-25",Suriname,4817,102,28,0
"2020-09-25",Sweden,90923,5880,634,2
"2020-09-25",Switzerland,51864,2064,372,3
"2020-09-25",Syria,4001,185,35,2
"2020-09-25",Taiwan,510,7,1,0
"2020-09-25",Tajikistan,9562,74,42,0
"2020-09-25",Tanzania,509,21,0,0
"2020-09-25",Thailand,3522,59,3,0
"2020-09-25",Timor-Leste,27,0,0,0
"2020-09-25",Togo,1722,44,15,0
"2020-09-25",Trinidad and Tobago,4277,70,42,3
"2020-09-25",Tunisia,14392,191,1087,11
"2020-09-25",Turkey,311455,7858,1665,73
"2020-09-25",US,7037073,203886,48275,928
"2020-09-25",Uganda,7218,71,154,1
"2020-09-25",Ukraine,196631,3910,3665,72
"2020-09-25",United Arab Emirates,89540,409,1008,2
"2020-09-25",United Kingdom,425769,42025,6878,34
"2020-09-25",Uruguay,1967,47,8,0
"2020-09-25",Uzbekistan,54392,449,558,3
"2020-09-25",Vanuatu,0,0,0,0
"2020-09-25",Venezuela,71273,591,867,10
"2020-09-25",Vietnam,1069,35,0,0
"2020-09-25",West Bank and Gaza,37963,278,372,4
"2020-09-25",Yemen,2029,587,0,1
"2020-09-25",Zambia,14515,332,24,0
"2020-09-25",Zimbabwe,7787,227,35,0
"2020-09-26",Afghanistan,39192,1455,6,2
"2020-09-26",Albania,13153,375,108,2
"2020-09-26",Algeria,50914,1711,160,4
"2020-09-26",Andorra,1836,53,0,0
"2020-09-26",Angola,4672,171,82,4
"2020-09-26",Antigua and Barbuda,98,3,0,0
"2020-09-26",Argentina,702484,15543,11249,335
"2020-09-26",Armenia,49072,948,429,1
"2020-09-26",Australia,27040,872,24,2
"2020-09-26",Austria,42214,787,714,1
"2020-09-26",Azerbaijan,39895,585,108,2
"2020-09-26",Bahamas,3790,89,0,0
"2020-09-26",Bahrain,68775,239,585,3
"2020-09-26",Bangladesh,357873,5129,1106,36
"2020-09-26",Barbados,190,7,0,0
"2020-09-26",Belarus,77289,813,332,6
"2020-09-26",Belgium,112803,9974,1827,5
"2020-09-26",Belize,1825,24,17,1
"2020-09-26",Benin,2325,40,0,0
"2020-09-26",Bhutan,271,0,8,0
"2020-09-26",Bolivia,133592,7828,370,28
"2020-09-26",Bosnia and Herzegovina,26797,820,233,12
"2020-09-26",Botswana,2921,16,0,0
"2020-09-26",Brazil,4717991,141406,28378,869
"2020-09-26",Brunei,146,3,0,0
"2020-09-26",Bulgaria,19997,789,169,0
"2020-09-26",Burkina Faso,1973,56,11,0
"2020-09-26",Burma,9991,198,879,24
"2020-09-26",Burundi,485,1,2,0
"2020-09-26",Cabo Verde,5701,56,73,1
"2020-09-26",Cambodia,276,0,1,0
"2020-09-26",Cameroon,20735,418,23,0
"2020-09-26",Canada,153770,9338,1053,6
"2020-09-26",Central African Republic,4806,62,0,0
"2020-09-26",Chad,1177,83,2,0
"2020-09-26",Chile,455979,12591,2111,64
"2020-09-26",China,90456,4739,15,0
"2020-09-26",Colombia,806038,25296,7721,193
